NearestCity,acq_date,count,AverageTemperature,Year,Month
Manisa,2009-04,6,11.458,2009,4
Manisa,2009-05,21,17.593,2009,5
Manisa,2009-06,50,22.05,2009,6
Manisa,2009-07,27,24.635,2009,7
Manisa,2009-08,13,23.756,2009,8
Manisa,2009-09,11,19.769,2009,9
Manisa,2009-10,70,16.595,2009,10
Manisa,2009-11,6,11.399,2009,11
Manisa,2010-01,2,4.876,2010,1
Manisa,2010-02,1,7.419,2010,2
Manisa,2010-03,9,8.118,2010,3
Manisa,2010-04,3,12.618,2010,4
Manisa,2010-05,11,18.169,2010,5
Manisa,2010-06,17,21.719,2010,6
Manisa,2010-07,25,24.444000000000003,2010,7
Manisa,2010-08,26,26.774,2010,8
Manisa,2010-09,40,21.0,2010,9
Manisa,2010-10,84,14.146,2010,10
Manisa,2010-11,13,14.947,2010,11
Manisa,2010-12,3,8.588999999999999,2010,12
Manisa,2011-01,1,4.765,2011,1
Manisa,2011-02,8,4.562,2011,2
Manisa,2011-03,6,7.204,2011,3
Manisa,2011-04,10,9.971,2011,4
Manisa,2011-05,16,16.094,2011,5
Manisa,2011-06,18,21.165000000000006,2011,6
Manisa,2011-07,24,24.892,2011,7
Manisa,2011-08,39,23.634,2011,8
Manisa,2011-09,12,21.967,2011,9
Manisa,2011-10,63,13.406,2011,10
Manisa,2011-11,54,7.857000000000001,2011,11
Manisa,2011-12,4,7.4129999999999985,2011,12
Manisa,2012-02,2,2.476,2012,2
Manisa,2012-03,10,7.313,2012,3
Manisa,2012-04,6,13.861,2012,4
Manisa,2012-05,12,17.459000000000003,2012,5
Manisa,2012-06,16,23.161,2012,6
Manisa,2012-07,19,26.295,2012,7
Manisa,2012-08,15,25.206,2012,8
Manisa,2012-09,57,21.748,2012,9
Manisa,2012-10,55,18.487,2012,10
Manisa,2012-11,13,13.084,2012,11
Manisa,2012-12,1,6.143,2012,12
Manisa,2013-01,1,6.021,2013,1
Manisa,2013-02,1,7.478,2013,2
Manisa,2013-03,3,9.346,2013,3
Manisa,2013-04,5,13.163,2013,4
Manisa,2013-05,17,19.443,2013,5
Manisa,2013-06,6,21.758000000000006,2013,6
Manisa,2013-07,27,23.92,2013,7
Manisa,2013-08,8,25.246,2013,8
Mersin,2000-11,1,12.714,2000,11
Mersin,2001-11,3,9.924,2001,11
Mersin,2002-07,3,25.375,2002,7
Mersin,2002-09,2,19.827,2002,9
Mersin,2002-10,10,15.558,2002,10
Mersin,2002-11,3,11.923,2002,11
Mersin,2003-01,1,6.948,2003,1
Mersin,2003-06,1,22.662,2003,6
Mersin,2003-08,10,25.155,2003,8
Mersin,2003-10,2,15.7,2003,10
Mersin,2003-11,1,10.507,2003,11
Mersin,2004-03,1,8.524,2004,3
Mersin,2004-07,3,23.048,2004,7
Mersin,2004-10,4,16.926000000000002,2004,10
Mersin,2004-11,3,11.363,2004,11
Mersin,2005-03,2,7.4529999999999985,2005,3
Mersin,2005-04,2,12.344,2005,4
Mersin,2005-05,1,17.037000000000006,2005,5
Mersin,2005-07,1,23.865,2005,7
Mersin,2005-10,3,14.293,2005,10
Mersin,2006-04,2,12.514,2006,4
Mersin,2006-05,2,17.097,2006,5
Mersin,2006-07,1,23.2,2006,7
Mersin,2006-08,3,25.392,2006,8
Mersin,2006-09,7,19.994,2006,9
Mersin,2006-10,9,15.765,2006,10
Mersin,2006-12,3,6.058,2006,12
Mersin,2007-06,1,23.727,2007,6
Mersin,2007-07,19,25.447,2007,7
Mersin,2007-08,2,25.31,2007,8
Mersin,2007-09,9,19.699,2007,9
Mersin,2007-10,4,16.163,2007,10
Mersin,2007-11,1,9.816,2007,11
Mersin,2007-12,1,5.318999999999999,2007,12
Mersin,2008-01,4,3.045,2008,1
Mersin,2008-02,8,4.899,2008,2
Mersin,2008-07,93,23.879,2008,7
Mersin,2008-09,2,19.859,2008,9
Mersin,2008-10,3,15.767,2008,10
Mersin,2008-11,4,12.025,2008,11
Mersin,2009-04,1,11.458,2009,4
Mersin,2009-07,6,24.635,2009,7
Mersin,2009-08,2,23.756,2009,8
Mersin,2009-09,1,19.769,2009,9
Mersin,2009-10,3,16.595,2009,10
Mersin,2009-11,1,11.399,2009,11
Mersin,2010-07,2,24.444000000000003,2010,7
Mersin,2010-08,3,26.774,2010,8
Mersin,2010-09,3,21.0,2010,9
Mersin,2010-10,5,14.146,2010,10
Mersin,2010-11,4,14.947,2010,11
Mersin,2011-04,2,9.971,2011,4
Mersin,2011-07,1,24.892,2011,7
Mersin,2011-08,1,23.634,2011,8
Mersin,2011-09,1,21.967,2011,9
Mersin,2011-10,4,13.406,2011,10
Mersin,2011-11,5,7.857000000000001,2011,11
Mersin,2011-12,2,7.4129999999999985,2011,12
Mersin,2012-02,3,2.476,2012,2
Mersin,2012-03,1,7.313,2012,3
Mersin,2012-04,2,13.861,2012,4
Mersin,2012-07,3,26.295,2012,7
Mersin,2012-08,15,25.206,2012,8
Mersin,2012-09,5,21.748,2012,9
Mersin,2012-11,1,13.084,2012,11
Mersin,2013-01,2,6.021,2013,1
Mersin,2013-06,1,21.758000000000006,2013,6
Mersin,2013-07,6,23.92,2013,7
Mersin,2013-08,2,25.246,2013,8
Ordu,2001-04,1,12.502,2001,4
Ordu,2001-09,3,20.995,2001,9
Ordu,2001-11,1,9.924,2001,11
Ordu,2002-03,1,9.38,2002,3
Ordu,2002-05,1,16.994,2002,5
Ordu,2002-06,1,22.081,2002,6
Ordu,2003-04,1,9.286,2003,4
Ordu,2003-05,1,18.23,2003,5
Ordu,2003-07,1,24.132,2003,7
Ordu,2004-03,1,8.524,2004,3
Ordu,2004-05,1,16.169,2004,5
Ordu,2004-09,3,20.378,2004,9
Ordu,2004-10,3,16.926000000000002,2004,10
Ordu,2005-03,2,7.4529999999999985,2005,3
Ordu,2005-05,2,17.037000000000006,2005,5
Ordu,2005-07,4,23.865,2005,7
Ordu,2005-08,1,24.442,2005,8
Ordu,2006-08,3,25.392,2006,8
Ordu,2007-04,1,11.064,2007,4
Ordu,2007-05,3,18.483,2007,5
Ordu,2007-07,1,25.447,2007,7
Ordu,2007-09,1,19.699,2007,9
Ordu,2008-04,2,13.737,2008,4
Ordu,2008-09,1,19.859,2008,9
Ordu,2009-04,1,11.458,2009,4
Ordu,2009-05,2,17.593,2009,5
Ordu,2009-07,1,24.635,2009,7
Ordu,2009-10,5,16.595,2009,10
Ordu,2010-03,1,8.118,2010,3
Ordu,2010-05,1,18.169,2010,5
Ordu,2010-07,1,24.444000000000003,2010,7
Ordu,2010-11,3,14.947,2010,11
Ordu,2010-12,2,8.588999999999999,2010,12
Ordu,2011-04,1,9.971,2011,4
Ordu,2011-05,1,16.094,2011,5
Ordu,2011-08,1,23.634,2011,8
Ordu,2011-10,4,13.406,2011,10
Ordu,2011-12,2,7.4129999999999985,2011,12
Ordu,2012-05,1,17.459000000000003,2012,5
Ordu,2012-06,1,23.161,2012,6
Ordu,2012-08,2,25.206,2012,8
Ordu,2012-10,4,18.487,2012,10
Ordu,2013-04,1,13.163,2013,4
Ordu,2013-08,5,25.246,2013,8
Samsun,2000-11,3,12.714,2000,11
Samsun,2001-01,1,7.2010000000000005,2001,1
Samsun,2001-02,1,7.011,2001,2
Samsun,2001-05,1,16.750999999999998,2001,5
Samsun,2001-07,2,25.401,2001,7
Samsun,2001-08,5,25.087,2001,8
Samsun,2001-09,8,20.995,2001,9
Samsun,2001-10,1,16.374000000000002,2001,10
Samsun,2001-11,1,9.924,2001,11
Samsun,2002-02,1,8.374,2002,2
Samsun,2002-03,3,9.38,2002,3
Samsun,2002-05,2,16.994,2002,5
Samsun,2002-06,2,22.081,2002,6
Samsun,2002-07,7,25.375,2002,7
Samsun,2002-08,13,23.741,2002,8
Samsun,2002-09,4,19.827,2002,9
Samsun,2002-10,6,15.558,2002,10
Samsun,2002-11,3,11.923,2002,11
Samsun,2002-12,1,5.029999999999999,2002,12
Samsun,2003-03,1,4.683999999999998,2003,3
Samsun,2003-04,1,9.286,2003,4
Samsun,2003-05,4,18.23,2003,5
Samsun,2003-06,6,22.662,2003,6
Samsun,2003-07,6,24.132,2003,7
Samsun,2003-08,11,25.155,2003,8
Samsun,2003-09,1,19.245,2003,9
Samsun,2004-02,1,5.433,2004,2
Samsun,2004-03,1,8.524,2004,3
Samsun,2004-04,1,12.1,2004,4
Samsun,2004-05,3,16.169,2004,5
Samsun,2004-06,3,21.006,2004,6
Samsun,2004-07,4,23.048,2004,7
Samsun,2004-08,32,23.044,2004,8
Samsun,2004-09,46,20.378,2004,9
Samsun,2004-10,10,16.926000000000002,2004,10
Samsun,2005-01,1,6.017,2005,1
Samsun,2005-02,3,4.633,2005,2
Samsun,2005-03,3,7.4529999999999985,2005,3
Samsun,2005-05,4,17.037000000000006,2005,5
Samsun,2005-07,5,23.865,2005,7
Samsun,2005-08,75,24.442,2005,8
Samsun,2005-09,47,20.597,2005,9
Samsun,2005-10,18,14.293,2005,10
Samsun,2005-11,1,9.747,2005,11
Samsun,2006-02,3,4.3660000000000005,2006,2
Samsun,2006-03,1,8.176,2006,3
Samsun,2006-04,3,12.514,2006,4
Samsun,2006-06,1,21.301,2006,6
Samsun,2006-07,8,23.2,2006,7
Samsun,2006-08,100,25.392,2006,8
Samsun,2006-09,46,19.994,2006,9
Samsun,2006-10,9,15.765,2006,10
Samsun,2006-12,1,6.058,2006,12
Samsun,2007-01,9,7.513,2007,1
Samsun,2007-02,4,6.632000000000001,2007,2
Samsun,2007-03,1,8.793,2007,3
Samsun,2007-04,4,11.064,2007,4
Samsun,2007-05,1,18.483,2007,5
Samsun,2007-06,3,23.727,2007,6
Samsun,2007-07,6,25.447,2007,7
Samsun,2007-09,18,19.699,2007,9
Samsun,2007-10,19,16.163,2007,10
Samsun,2007-11,1,9.816,2007,11
Samsun,2008-03,4,10.758,2008,3
Samsun,2008-05,2,17.028000000000002,2008,5
Samsun,2008-06,2,22.186,2008,6
Samsun,2008-07,3,23.879,2008,7
Samsun,2008-08,4,25.111,2008,8
Samsun,2008-09,6,19.859,2008,9
Samsun,2008-10,5,15.767,2008,10
Samsun,2008-11,8,12.025,2008,11
Samsun,2009-04,2,11.458,2009,4
Samsun,2009-06,3,22.05,2009,6
Samsun,2009-07,3,24.635,2009,7
Samsun,2009-08,90,23.756,2009,8
Samsun,2009-09,71,19.769,2009,9
Samsun,2009-10,94,16.595,2009,10
Samsun,2009-11,3,11.399,2009,11
Samsun,2010-01,2,4.876,2010,1
Samsun,2010-04,2,12.618,2010,4
Samsun,2010-05,1,18.169,2010,5
Samsun,2010-06,4,21.719,2010,6
Samsun,2010-07,7,24.444000000000003,2010,7
Samsun,2010-08,80,26.774,2010,8
Samsun,2010-09,47,21.0,2010,9
Samsun,2010-10,16,14.146,2010,10
Samsun,2010-11,13,14.947,2010,11
Samsun,2010-12,2,8.588999999999999,2010,12
Samsun,2011-03,2,7.204,2011,3
Samsun,2011-06,2,21.165000000000006,2011,6
Samsun,2011-07,6,24.892,2011,7
Samsun,2011-08,28,23.634,2011,8
Samsun,2011-09,113,21.967,2011,9
Samsun,2011-10,72,13.406,2011,10
Samsun,2011-11,24,7.857000000000001,2011,11
Samsun,2011-12,9,7.4129999999999985,2011,12
Samsun,2012-03,9,7.313,2012,3
Samsun,2012-04,8,13.861,2012,4
Samsun,2012-06,3,23.161,2012,6
Samsun,2012-07,1,26.295,2012,7
Samsun,2012-09,3,21.748,2012,9
Samsun,2012-10,24,18.487,2012,10
Samsun,2012-11,1,13.084,2012,11
Samsun,2012-12,5,6.143,2012,12
Samsun,2013-02,4,7.478,2013,2
Samsun,2013-04,2,13.163,2013,4
Samsun,2013-05,2,19.443,2013,5
Samsun,2013-06,4,21.758000000000006,2013,6
Samsun,2013-07,3,23.92,2013,7
Samsun,2013-08,5,25.246,2013,8
Siirt,2000-11,10,12.714,2000,11
Siirt,2001-03,1,12.168,2001,3
Siirt,2001-07,15,25.401,2001,7
Siirt,2001-08,54,25.087,2001,8
Siirt,2001-09,51,20.995,2001,9
Siirt,2001-10,23,16.374000000000002,2001,10
Siirt,2001-11,10,9.924,2001,11
Siirt,2002-03,1,9.38,2002,3
Siirt,2002-06,10,22.081,2002,6
Siirt,2002-07,15,25.375,2002,7
Siirt,2002-08,15,23.741,2002,8
Siirt,2002-09,27,19.827,2002,9
Siirt,2002-10,10,15.558,2002,10
Siirt,2002-11,16,11.923,2002,11
Siirt,2003-03,9,4.683999999999998,2003,3
Siirt,2003-04,4,9.286,2003,4
Siirt,2003-06,7,22.662,2003,6
Siirt,2003-07,38,24.132,2003,7
Siirt,2003-08,7,25.155,2003,8
Siirt,2003-09,24,19.245,2003,9
Siirt,2003-10,8,15.7,2003,10
Siirt,2003-12,3,6.276999999999999,2003,12
Siirt,2004-02,3,5.433,2004,2
Siirt,2004-03,2,8.524,2004,3
Siirt,2004-06,7,21.006,2004,6
Siirt,2004-07,9,23.048,2004,7
Siirt,2004-08,6,23.044,2004,8
Siirt,2004-09,32,20.378,2004,9
Siirt,2004-10,12,16.926000000000002,2004,10
Siirt,2005-02,1,4.633,2005,2
Siirt,2005-03,4,7.4529999999999985,2005,3
Siirt,2005-06,16,20.19,2005,6
Siirt,2005-07,44,23.865,2005,7
Siirt,2005-08,14,24.442,2005,8
Siirt,2005-09,42,20.597,2005,9
Siirt,2005-10,23,14.293,2005,10
Siirt,2005-11,4,9.747,2005,11
Siirt,2005-12,3,7.4529999999999985,2005,12
Siirt,2006-03,4,8.176,2006,3
Siirt,2006-04,2,12.514,2006,4
Siirt,2006-06,25,21.301,2006,6
Siirt,2006-07,26,23.2,2006,7
Siirt,2006-08,23,25.392,2006,8
Siirt,2006-09,33,19.994,2006,9
Siirt,2006-10,11,15.765,2006,10
Siirt,2006-11,3,9.437,2006,11
Siirt,2006-12,2,6.058,2006,12
Siirt,2007-02,2,6.632000000000001,2007,2
Siirt,2007-03,10,8.793,2007,3
Siirt,2007-04,1,11.064,2007,4
Siirt,2007-06,43,23.727,2007,6
Siirt,2007-07,29,25.447,2007,7
Siirt,2007-08,45,25.31,2007,8
Siirt,2007-09,80,19.699,2007,9
Siirt,2007-10,23,16.163,2007,10
Siirt,2007-11,17,9.816,2007,11
Siirt,2008-01,2,3.045,2008,1
Siirt,2008-02,1,4.899,2008,2
Siirt,2008-03,12,10.758,2008,3
Siirt,2008-05,2,17.028000000000002,2008,5
Siirt,2008-06,25,22.186,2008,6
Siirt,2008-07,50,23.879,2008,7
Siirt,2008-08,76,25.111,2008,8
Siirt,2008-09,22,19.859,2008,9
Siirt,2008-10,3,15.767,2008,10
Siirt,2008-11,7,12.025,2008,11
Siirt,2008-12,1,7.672999999999999,2008,12
Siirt,2009-01,2,5.699999999999998,2009,1
Siirt,2009-02,1,6.131,2009,2
Siirt,2009-03,3,7.819,2009,3
Siirt,2009-04,3,11.458,2009,4
Siirt,2009-05,1,17.593,2009,5
Siirt,2009-06,44,22.05,2009,6
Siirt,2009-07,50,24.635,2009,7
Siirt,2009-08,50,23.756,2009,8
Siirt,2009-09,23,19.769,2009,9
Siirt,2009-10,49,16.595,2009,10
Siirt,2009-11,5,11.399,2009,11
Siirt,2009-12,1,9.117,2009,12
Siirt,2010-01,1,4.876,2010,1
Siirt,2010-02,2,7.419,2010,2
Siirt,2010-06,80,21.719,2010,6
Siirt,2010-07,123,24.444000000000003,2010,7
Siirt,2010-08,61,26.774,2010,8
Siirt,2010-09,66,21.0,2010,9
Siirt,2010-10,31,14.146,2010,10
Siirt,2010-11,41,14.947,2010,11
Siirt,2010-12,15,8.588999999999999,2010,12
Siirt,2011-01,1,4.765,2011,1
Siirt,2011-02,3,4.562,2011,2
Siirt,2011-03,3,7.204,2011,3
Siirt,2011-04,3,9.971,2011,4
Siirt,2011-06,56,21.165000000000006,2011,6
Siirt,2011-07,28,24.892,2011,7
Siirt,2011-08,17,23.634,2011,8
Siirt,2011-09,46,21.967,2011,9
Siirt,2011-10,46,13.406,2011,10
Siirt,2011-11,10,7.857000000000001,2011,11
Siirt,2011-12,1,7.4129999999999985,2011,12
Siirt,2012-01,5,3.011,2012,1
Siirt,2012-03,15,7.313,2012,3
Siirt,2012-04,5,13.861,2012,4
Siirt,2012-05,2,17.459000000000003,2012,5
Siirt,2012-06,74,23.161,2012,6
Siirt,2012-07,32,26.295,2012,7
Siirt,2012-08,39,25.206,2012,8
Siirt,2012-09,30,21.748,2012,9
Siirt,2012-10,14,18.487,2012,10
Siirt,2012-11,2,13.084,2012,11
Siirt,2013-03,8,9.346,2013,3
Siirt,2013-04,3,13.163,2013,4
Siirt,2013-05,4,19.443,2013,5
Siirt,2013-06,66,21.758000000000006,2013,6
Siirt,2013-07,19,23.92,2013,7
Siirt,2013-08,20,25.246,2013,8
Sivas,2000-11,1,12.714,2000,11
Sivas,2001-07,1,25.401,2001,7
Sivas,2001-08,24,25.087,2001,8
Sivas,2001-09,61,20.995,2001,9
Sivas,2001-10,38,16.374000000000002,2001,10
Sivas,2001-11,7,9.924,2001,11
Sivas,2002-02,1,8.374,2002,2
Sivas,2002-03,1,9.38,2002,3
Sivas,2002-04,3,10.943,2002,4
Sivas,2002-05,9,16.994,2002,5
Sivas,2002-07,1,25.375,2002,7
Sivas,2002-08,3,23.741,2002,8
Sivas,2002-09,2,19.827,2002,9
Sivas,2002-10,5,15.558,2002,10
Sivas,2002-11,6,11.923,2002,11
Sivas,2003-03,1,4.683999999999998,2003,3
Sivas,2003-04,2,9.286,2003,4
Sivas,2003-05,2,18.23,2003,5
Sivas,2003-08,5,25.155,2003,8
Sivas,2003-09,20,19.245,2003,9
Sivas,2003-10,17,15.7,2003,10
Sivas,2003-11,2,10.507,2003,11
Sivas,2004-03,4,8.524,2004,3
Sivas,2004-04,3,12.1,2004,4
Sivas,2004-08,14,23.044,2004,8
Sivas,2004-09,101,20.378,2004,9
Sivas,2004-10,39,16.926000000000002,2004,10
Sivas,2004-11,13,11.363,2004,11
Sivas,2005-03,3,7.4529999999999985,2005,3
Sivas,2005-04,3,12.344,2005,4
Sivas,2005-05,2,17.037000000000006,2005,5
Sivas,2005-08,9,24.442,2005,8
Sivas,2005-09,17,20.597,2005,9
Sivas,2005-10,20,14.293,2005,10
Sivas,2005-12,2,7.4529999999999985,2005,12
Sivas,2006-03,1,8.176,2006,3
Sivas,2006-05,2,17.097,2006,5
Sivas,2006-07,1,23.2,2006,7
Sivas,2006-08,57,25.392,2006,8
Sivas,2006-09,90,19.994,2006,9
Sivas,2006-10,36,15.765,2006,10
Sivas,2006-11,10,9.437,2006,11
Sivas,2006-12,3,6.058,2006,12
Sivas,2007-03,5,8.793,2007,3
Sivas,2007-04,1,11.064,2007,4
Sivas,2007-06,2,23.727,2007,6
Sivas,2007-07,1,25.447,2007,7
Sivas,2007-08,8,25.31,2007,8
Sivas,2007-09,42,19.699,2007,9
Sivas,2007-10,6,16.163,2007,10
Sivas,2007-11,1,9.816,2007,11
Sivas,2008-05,1,17.028000000000002,2008,5
Sivas,2008-07,1,23.879,2008,7
Sivas,2008-08,3,25.111,2008,8
Sivas,2008-09,13,19.859,2008,9
Sivas,2008-10,9,15.767,2008,10
Sivas,2008-11,4,12.025,2008,11
Sivas,2009-04,1,11.458,2009,4
Sivas,2009-05,1,17.593,2009,5
Sivas,2009-06,1,22.05,2009,6
Sivas,2009-08,24,23.756,2009,8
Sivas,2009-09,50,19.769,2009,9
Sivas,2009-10,131,16.595,2009,10
Sivas,2009-11,9,11.399,2009,11
Sivas,2010-02,1,7.419,2010,2
Sivas,2010-03,14,8.118,2010,3
Sivas,2010-04,3,12.618,2010,4
Sivas,2010-05,1,18.169,2010,5
Sivas,2010-06,2,21.719,2010,6
Sivas,2010-07,10,24.444000000000003,2010,7
Sivas,2010-08,24,26.774,2010,8
Sivas,2010-09,75,21.0,2010,9
Sivas,2010-10,10,14.146,2010,10
Sivas,2010-11,39,14.947,2010,11
Sivas,2011-02,1,4.562,2011,2
Sivas,2011-05,2,16.094,2011,5
Sivas,2011-06,1,21.165000000000006,2011,6
Sivas,2011-07,5,24.892,2011,7
Sivas,2011-08,38,23.634,2011,8
Sivas,2011-09,222,21.967,2011,9
Sivas,2011-10,188,13.406,2011,10
Sivas,2011-11,60,7.857000000000001,2011,11
Sivas,2011-12,32,7.4129999999999985,2011,12
Sivas,2012-04,36,13.861,2012,4
Sivas,2012-05,8,17.459000000000003,2012,5
Sivas,2012-06,7,23.161,2012,6
Sivas,2012-07,2,26.295,2012,7
Sivas,2012-08,7,25.206,2012,8
Sivas,2012-09,20,21.748,2012,9
Sivas,2012-10,5,18.487,2012,10
Sivas,2012-11,1,13.084,2012,11
Sivas,2013-03,1,9.346,2013,3
Sivas,2013-07,4,23.92,2013,7
Sivas,2013-08,9,25.246,2013,8
Tekirdag,2000-11,4,12.714,2000,11
Tekirdag,2001-03,2,12.168,2001,3
Tekirdag,2001-04,2,12.502,2001,4
Tekirdag,2001-05,10,16.750999999999998,2001,5
Tekirdag,2001-06,10,21.068,2001,6
Tekirdag,2001-07,24,25.401,2001,7
Tekirdag,2001-08,51,25.087,2001,8
Tekirdag,2001-09,166,20.995,2001,9
Tekirdag,2001-10,103,16.374000000000002,2001,10
Tekirdag,2001-11,11,9.924,2001,11
Tekirdag,2002-01,1,3.372,2002,1
Tekirdag,2002-02,2,8.374,2002,2
Tekirdag,2002-03,3,9.38,2002,3
Tekirdag,2002-04,2,10.943,2002,4
Tekirdag,2002-05,19,16.994,2002,5
Tekirdag,2002-06,13,22.081,2002,6
Tekirdag,2002-07,19,25.375,2002,7
Tekirdag,2002-08,3,23.741,2002,8
Tekirdag,2002-09,9,19.827,2002,9
Tekirdag,2002-10,72,15.558,2002,10
Tekirdag,2002-11,16,11.923,2002,11
Tekirdag,2003-02,1,1.226,2003,2
Tekirdag,2003-03,13,4.683999999999998,2003,3
Tekirdag,2003-04,7,9.286,2003,4
Tekirdag,2003-05,28,18.23,2003,5
Tekirdag,2003-06,26,22.662,2003,6
Tekirdag,2003-07,26,24.132,2003,7
Tekirdag,2003-08,34,25.155,2003,8
Tekirdag,2003-09,92,19.245,2003,9
Tekirdag,2003-10,106,15.7,2003,10
Tekirdag,2003-11,9,10.507,2003,11
Tekirdag,2004-02,5,5.433,2004,2
Tekirdag,2004-03,12,8.524,2004,3
Tekirdag,2004-04,11,12.1,2004,4
Tekirdag,2004-05,16,16.169,2004,5
Tekirdag,2004-06,21,21.006,2004,6
Tekirdag,2004-07,28,23.048,2004,7
Tekirdag,2004-08,11,23.044,2004,8
Tekirdag,2004-09,64,20.378,2004,9
Tekirdag,2004-10,101,16.926000000000002,2004,10
Tekirdag,2004-11,39,11.363,2004,11
Tekirdag,2004-12,1,7.635,2004,12
Tekirdag,2005-03,10,7.4529999999999985,2005,3
Tekirdag,2005-04,8,12.344,2005,4
Tekirdag,2005-05,13,17.037000000000006,2005,5
Tekirdag,2005-06,29,20.19,2005,6
Tekirdag,2005-07,16,23.865,2005,7
Tekirdag,2005-08,11,24.442,2005,8
Tekirdag,2005-09,43,20.597,2005,9
Tekirdag,2005-10,125,14.293,2005,10
Tekirdag,2005-12,1,7.4529999999999985,2005,12
Tekirdag,2006-02,4,4.3660000000000005,2006,2
Tekirdag,2006-03,2,8.176,2006,3
Tekirdag,2006-04,6,12.514,2006,4
Tekirdag,2006-05,17,17.097,2006,5
Tekirdag,2006-06,19,21.301,2006,6
Tekirdag,2006-07,17,23.2,2006,7
Tekirdag,2006-08,11,25.392,2006,8
Tekirdag,2006-09,24,19.994,2006,9
Tekirdag,2006-10,30,15.765,2006,10
Tekirdag,2006-11,5,9.437,2006,11
Tekirdag,2006-12,2,6.058,2006,12
Tekirdag,2007-01,10,7.513,2007,1
Tekirdag,2007-02,2,6.632000000000001,2007,2
Tekirdag,2007-03,28,8.793,2007,3
Tekirdag,2007-04,15,11.064,2007,4
Tekirdag,2007-05,12,18.483,2007,5
Tekirdag,2007-06,26,23.727,2007,6
Tekirdag,2007-07,66,25.447,2007,7
Tekirdag,2007-08,65,25.31,2007,8
Tekirdag,2007-09,189,19.699,2007,9
Tekirdag,2007-10,135,16.163,2007,10
Tekirdag,2007-11,3,9.816,2007,11
Tekirdag,2008-01,1,3.045,2008,1
Tekirdag,2008-02,15,4.899,2008,2
Tekirdag,2008-03,5,10.758,2008,3
Tekirdag,2008-04,3,13.737,2008,4
Tekirdag,2008-05,25,17.028000000000002,2008,5
Tekirdag,2008-06,44,22.186,2008,6
Tekirdag,2008-07,45,23.879,2008,7
Tekirdag,2008-08,25,25.111,2008,8
Tekirdag,2008-09,91,19.859,2008,9
Tekirdag,2008-10,178,15.767,2008,10
Tekirdag,2008-11,24,12.025,2008,11
Tekirdag,2008-12,2,7.672999999999999,2008,12
Tekirdag,2009-02,4,6.131,2009,2
Tekirdag,2009-03,2,7.819,2009,3
Tekirdag,2009-04,10,11.458,2009,4
Tekirdag,2009-05,28,17.593,2009,5
Tekirdag,2009-06,20,22.05,2009,6
Tekirdag,2009-07,52,24.635,2009,7
Tekirdag,2009-08,70,23.756,2009,8
Tekirdag,2009-09,119,19.769,2009,9
Tekirdag,2009-10,123,16.595,2009,10
Tekirdag,2009-11,24,11.399,2009,11
Tekirdag,2009-12,1,9.117,2009,12
Tekirdag,2010-01,3,4.876,2010,1
Tekirdag,2010-03,3,8.118,2010,3
Tekirdag,2010-04,16,12.618,2010,4
Tekirdag,2010-05,17,18.169,2010,5
Tekirdag,2010-06,12,21.719,2010,6
Tekirdag,2010-07,19,24.444000000000003,2010,7
Tekirdag,2010-08,25,26.774,2010,8
Tekirdag,2010-09,59,21.0,2010,9
Tekirdag,2010-10,49,14.146,2010,10
Tekirdag,2010-11,26,14.947,2010,11
Tekirdag,2010-12,1,8.588999999999999,2010,12
Tekirdag,2011-02,5,4.562,2011,2
Tekirdag,2011-03,24,7.204,2011,3
Tekirdag,2011-04,12,9.971,2011,4
Tekirdag,2011-05,3,16.094,2011,5
Tekirdag,2011-06,19,21.165000000000006,2011,6
Tekirdag,2011-07,22,24.892,2011,7
Tekirdag,2011-08,54,23.634,2011,8
Tekirdag,2011-09,219,21.967,2011,9
Tekirdag,2011-10,208,13.406,2011,10
Tekirdag,2011-11,74,7.857000000000001,2011,11
Tekirdag,2011-12,5,7.4129999999999985,2011,12
Tekirdag,2012-01,2,3.011,2012,1
Tekirdag,2012-02,3,2.476,2012,2
Tekirdag,2012-03,32,7.313,2012,3
Tekirdag,2012-04,11,13.861,2012,4
Tekirdag,2012-05,18,17.459000000000003,2012,5
Tekirdag,2012-06,32,23.161,2012,6
Tekirdag,2012-07,30,26.295,2012,7
Tekirdag,2012-08,30,25.206,2012,8
Tekirdag,2012-09,72,21.748,2012,9
Tekirdag,2012-10,166,18.487,2012,10
Tekirdag,2012-11,7,13.084,2012,11
Tekirdag,2013-03,1,9.346,2013,3
Tekirdag,2013-04,8,13.163,2013,4
Tekirdag,2013-05,17,19.443,2013,5
Tekirdag,2013-06,22,21.758000000000006,2013,6
Tekirdag,2013-07,17,23.92,2013,7
Tekirdag,2013-08,21,25.246,2013,8
Trabzon,2000-11,1,12.714,2000,11
Trabzon,2001-04,1,12.502,2001,4
Trabzon,2001-07,1,25.401,2001,7
Trabzon,2001-09,6,20.995,2001,9
Trabzon,2002-03,2,9.38,2002,3
Trabzon,2002-05,1,16.994,2002,5
Trabzon,2002-06,2,22.081,2002,6
Trabzon,2002-07,1,25.375,2002,7
Trabzon,2002-08,1,23.741,2002,8
Trabzon,2002-09,2,19.827,2002,9
Trabzon,2002-11,1,11.923,2002,11
Trabzon,2003-01,1,6.948,2003,1
Trabzon,2003-04,2,9.286,2003,4
Trabzon,2003-05,10,18.23,2003,5
Trabzon,2003-06,2,22.662,2003,6
Trabzon,2003-09,5,19.245,2003,9
